design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,number_of_attackers,relative_transaction_load,execution_index,manifest_pair_id,network_instance,event_replication,network_realization_id,network_seed,event_seed,run_id
D004,S026,1,144,6.912052408,600,0.193256125,0.259153683,0.18565311,107,1.05,488,D004_S026,2,2,D004_S026_S02,5578675125980665604,-7468997439808062352,D004_S026_S02_E02
D004,S027,1,144,6.912052408,70,0.483939677,0.225369653,0.039302168,11,1.05,489,D004_S027,1,1,D004_S027_S01,-2501489350434549840,1795038555566762809,D004_S027_S01_E01
D004,S027,1,144,6.912052408,70,0.483939677,0.225369653,0.039302168,11,1.05,490,D004_S027,1,2,D004_S027_S01,-2501489350434549840,1303095521060035526,D004_S027_S01_E02
D004,S027,1,144,6.912052408,70,0.483939677,0.225369653,0.039302168,11,1.05,491,D004_S027,2,1,D004_S027_S02,-1379636358303666159,3810454483647264563,D004_S027_S02_E01
D004,S027,1,144,6.912052408,70,0.483939677,0.225369653,0.039302168,11,1.05,492,D004_S027,2,2,D004_S027_S02,-1379636358303666159,-8394383130583492574,D004_S027_S02_E02
D004,S028,1,144,6.912052408,159,0.167777479,0.069957712,0.130372357,38,1.05,493,D004_S028,1,1,D004_S028_S01,8738125159767363274,-7580700930722212923,D004_S028_S01_E01
D004,S028,1,144,6.912052408,159,0.167777479,0.069957712,0.130372357,38,1.05,494,D004_S028,1,2,D004_S028_S01,8738125159767363274,-6471358525847890600,D004_S028_S01_E02
D004,S028,1,144,6.912052408,159,0.167777479,0.069957712,0.130372357,38,1.05,495,D004_S028,2,1,D004_S028_S02,-2397082944656965036,-6609977507717424666,D004_S028_S02_E01
D004,S028,1,144,6.912052408,159,0.167777479,0.069957712,0.130372357,38,1.05,496,D004_S028,2,2,D004_S028_S02,-2397082944656965036,-8645617672287805104,D004_S028_S02_E02
D004,S029,1,144,6.912052408,22,0.090722232,0.036785238,0.101049312,4,1.05,497,D004_S029,1,1,D004_S029_S01,-1887184231706410971,7506821770138292228,D004_S029_S01_E01
D004,S029,1,144,6.912052408,22,0.090722232,0.036785238,0.101049312,4,1.05,498,D004_S029,1,2,D004_S029_S01,-1887184231706410971,7549722480738507422,D004_S029_S01_E02
D004,S029,1,144,6.912052408,22,0.090722232,0.036785238,0.101049312,4,1.05,499,D004_S029,2,1,D004_S029_S02,1666747099327644521,-8398557006291903422,D004_S029_S02_E01
D004,S029,1,144,6.912052408,22,0.090722232,0.036785238,0.101049312,4,1.05,500,D004_S029,2,2,D004_S029_S02,1666747099327644521,182919496543808601,D004_S029_S02_E02
D004,S030,1,144,6.912052408,533,0.049123846,0.273615249,0.271891148,28,1.05,501,D004_S030,1,1,D004_S030_S01,2488894214452320580,5757672573082038716,D004_S030_S01_E01
D004,S030,1,144,6.912052408,533,0.049123846,0.273615249,0.271891148,28,1.05,502,D004_S030,1,2,D004_S030_S01,2488894214452320580,-2521224304458394011,D004_S030_S01_E02
D004,S030,1,144,6.912052408,533,0.049123846,0.273615249,0.271891148,28,1.05,503,D004_S030,2,1,D004_S030_S02,46938975707988411,-1736907731366061689,D004_S030_S02_E01
D004,S030,1,144,6.912052408,533,0.049123846,0.273615249,0.271891148,28,1.05,504,D004_S030,2,2,D004_S030_S02,46938975707988411,-6287995335715338665,D004_S030_S02_E02
D004,S031,1,144,6.912052408,89,0.002629244,0.11891721,0.012340148,13,1.05,505,D004_S031,1,1,D004_S031_S01,4997178594641146613,-1498069964277399825,D004_S031_S01_E01
D004,S031,1,144,6.912052408,89,0.002629244,0.11891721,0.012340148,13,1.05,506,D004_S031,1,2,D004_S031_S01,4997178594641146613,-6036394136842505240,D004_S031_S01_E02
D004,S031,1,144,6.912052408,89,0.002629244,0.11891721,0.012340148,13,1.05,507,D004_S031,2,1,D004_S031_S02,-1544748397997732958,8997105636203017707,D004_S031_S02_E01
D004,S031,1,144,6.912052408,89,0.002629244,0.11891721,0.012340148,13,1.05,508,D004_S031,2,2,D004_S031_S02,-1544748397997732958,8760863182618876020,D004_S031_S02_E02
D004,S032,1,144,6.912052408,135,0.469888219,0.056365997,0.043821459,28,1.05,509,D004_S032,1,1,D004_S032_S01,4537342788515731290,3476450384100845905,D004_S032_S01_E01
D004,S032,1,144,6.912052408,135,0.469888219,0.056365997,0.043821459,28,1.05,510,D004_S032,1,2,D004_S032_S01,4537342788515731290,5669877559614851533,D004_S032_S01_E02
D004,S032,1,144,6.912052408,135,0.469888219,0.056365997,0.043821459,28,1.05,511,D004_S032,2,1,D004_S032_S02,-6182734218447169953,-6053610956546320447,D004_S032_S02_E01
D004,S032,1,144,6.912052408,135,0.469888219,0.056365997,0.043821459,28,1.05,512,D004_S032,2,2,D004_S032_S02,-6182734218447169953,7497112737859592684,D004_S032_S02_E02
D005,S001,4,153,3.501333012,544,0.015441285,0.39993713,0.047767101,12,1.05,513,D005_S001,1,1,D005_S001_S01,-6448182337918572399,8208401437994373336,D005_S001_S01_E01
D005,S001,4,153,3.501333012,544,0.015441285,0.39993713,0.047767101,12,1.05,514,D005_S001,1,2,D005_S001_S01,-6448182337918572399,-4597420703251680656,D005_S001_S01_E02
D005,S001,4,153,3.501333012,544,0.015441285,0.39993713,0.047767101,12,1.05,515,D005_S001,2,1,D005_S001_S02,-23018502031810821,7654207901967919696,D005_S001_S02_E01
D005,S001,4,153,3.501333012,544,0.015441285,0.39993713,0.047767101,12,1.05,516,D005_S001,2,2,D005_S001_S02,-23018502031810821,-7294630738653645664,D005_S001_S02_E02
D005,S002,4,153,3.501333012,27,0.381805437,0.01616482,0.491613692,4,1.05,517,D005_S002,1,1,D005_S002_S01,-2299284661560854065,-7529272747936094932,D005_S002_S01_E01
D005,S002,4,153,3.501333012,27,0.381805437,0.01616482,0.491613692,4,1.05,518,D005_S002,1,2,D005_S002_S01,-2299284661560854065,2398686637552882762,D005_S002_S01_E02
D005,S002,4,153,3.501333012,27,0.381805437,0.01616482,0.491613692,4,1.05,519,D005_S002,2,1,D005_S002_S02,-6988130625345015405,829781649102337808,D005_S002_S02_E01
D005,S002,4,153,3.501333012,27,0.381805437,0.01616482,0.491613692,4,1.05,520,D005_S002,2,2,D005_S002_S02,-6988130625345015405,1545585062902661884,D005_S002_S02_E02
D005,S003,4,153,3.501333012,797,0.372992677,0.000386491,0.00152113,169,1.05,521,D005_S003,1,1,D005_S003_S01,-7408366667709004447,1575755802926560910,D005_S003_S01_E01
D005,S003,4,153,3.501333012,797,0.372992677,0.000386491,0.00152113,169,1.05,522,D005_S003,1,2,D005_S003_S01,-7408366667709004447,-7256248452328111715,D005_S003_S01_E02
D005,S003,4,153,3.501333012,797,0.372992677,0.000386491,0.00152113,169,1.05,523,D005_S003,2,1,D005_S003_S02,7796904922921229389,-7749804240179410629,D005_S003_S02_E01
D005,S003,4,153,3.501333012,797,0.372992677,0.000386491,0.00152113,169,1.05,524,D005_S003,2,2,D005_S003_S02,7796904922921229389,-8272375438550937270,D005_S003_S02_E02
D005,S004,4,153,3.501333012,585,0.392959459,0.39457393,0.498815231,30,1.05,525,D005_S004,1,1,D005_S004_S01,8245605530402280208,1397590916474704163,D005_S004_S01_E01
D005,S004,4,153,3.501333012,585,0.392959459,0.39457393,0.498815231,30,1.05,526,D005_S004,1,2,D005_S004_S01,8245605530402280208,2062050641898332041,D005_S004_S01_E02
D005,S004,4,153,3.501333012,585,0.392959459,0.39457393,0.498815231,30,1.05,527,D005_S004,2,1,D005_S004_S02,-59369981585553005,3304501303962634410,D005_S004_S02_E01
D005,S004,4,153,3.501333012,585,0.392959459,0.39457393,0.498815231,30,1.05,528,D005_S004,2,2,D005_S004_S02,-59369981585553005,1334907531548038794,D005_S004_S02_E02
D005,S005,4,153,3.501333012,36,0.042568944,0.004280635,0.087293441,3,1.05,529,D005_S005,1,1,D005_S005_S01,1720988203663428139,-2909777417432308531,D005_S005_S01_E01
D005,S005,4,153,3.501333012,36,0.042568944,0.004280635,0.087293441,3,1.05,530,D005_S005,1,2,D005_S005_S01,1720988203663428139,3020221958925617830,D005_S005_S01_E02
D005,S005,4,153,3.501333012,36,0.042568944,0.004280635,0.087293441,3,1.05,531,D005_S005,2,1,D005_S005_S02,8109457049784446417,-2742413591711792994,D005_S005_S02_E01
D005,S005,4,153,3.501333012,36,0.042568944,0.004280635,0.087293441,3,1.05,532,D005_S005,2,2,D005_S005_S02,8109457049784446417,2055074598770523201,D005_S005_S02_E02
D005,S006,4,153,3.501333012,505,0.055050564,0.385744929,0.323573274,126,1.05,533,D005_S006,1,1,D005_S006_S01,4013279237462293136,-1897533911465789152,D005_S006_S01_E01
D005,S006,4,153,3.501333012,505,0.055050564,0.385744929,0.323573274,126,1.05,534,D005_S006,1,2,D005_S006_S01,4013279237462293136,-5720826241653887900,D005_S006_S01_E02
D005,S006,4,153,3.501333012,505,0.055050564,0.385744929,0.323573274,126,1.05,535,D005_S006,2,1,D005_S006_S02,-772860352685378780,-6613643610181521188,D005_S006_S02_E01
D005,S006,4,153,3.501333012,505,0.055050564,0.385744929,0.323573274,126,1.05,536,D005_S006,2,2,D005_S006_S02,-772860352685378780,-2669151688803712142,D005_S006_S02_E02
D005,S007,4,153,3.501333012,29,0.365502327,0.314203797,0.177999519,3,1.05,537,D005_S007,1,1,D005_S007_S01,8505077984547874160,7685614746217910608,D005_S007_S01_E01
D005,S007,4,153,3.501333012,29,0.365502327,0.314203797,0.177999519,3,1.05,538,D005_S007,1,2,D005_S007_S01,8505077984547874160,-8521294231234327471,D005_S007_S01_E02
D005,S007,4,153,3.501333012,29,0.365502327,0.314203797,0.177999519,3,1.05,539,D005_S007,2,1,D005_S007_S02,7272677958053004322,3801138506751223019,D005_S007_S02_E01
D005,S007,4,153,3.501333012,29,0.365502327,0.314203797,0.177999519,3,1.05,540,D005_S007,2,2,D005_S007_S02,7272677958053004322,5171623607743829047,D005_S007_S02_E02
D005,S008,4,153,3.501333012,217,0.118365868,0.010264005,0.438577644,4,1.05,541,D005_S008,1,1,D005_S008_S01,-4909711869220466978,7456277143594111165,D005_S008_S01_E01
D005,S008,4,153,3.501333012,217,0.118365868,0.010264005,0.438577644,4,1.05,542,D005_S008,1,2,D005_S008_S01,-4909711869220466978,600335230013767524,D005_S008_S01_E02
D005,S008,4,153,3.501333012,217,0.118365868,0.010264005,0.438577644,4,1.05,543,D005_S008,2,1,D005_S008_S02,-2320604953949078264,-3912288616660711505,D005_S008_S02_E01
D005,S008,4,153,3.501333012,217,0.118365868,0.010264005,0.438577644,4,1.05,544,D005_S008,2,2,D005_S008_S02,-2320604953949078264,-4488853912686305185,D005_S008_S02_E02
D005,S009,4,153,3.501333012,721,0.432376139,0.324925408,0.144007894,148,1.05,545,D005_S009,1,1,D005_S009_S01,-1364316734193401160,-825573843347373486,D005_S009_S01_E01
D005,S009,4,153,3.501333012,721,0.432376139,0.324925408,0.144007894,148,1.05,546,D005_S009,1,2,D005_S009_S01,-1364316734193401160,-6874582620389577462,D005_S009_S01_E02
D005,S009,4,153,3.501333012,721,0.432376139,0.324925408,0.144007894,148,1.05,547,D005_S009,2,1,D005_S009_S02,-1953532488235723714,-9176928546761594477,D005_S009_S02_E01
D005,S009,4,153,3.501333012,721,0.432376139,0.324925408,0.144007894,148,1.05,548,D005_S009,2,2,D005_S009_S02,-1953532488235723714,-3473395470682843348,D005_S009_S02_E02
D005,S010,4,153,3.501333012,830,0.025772238,0.059916076,0.006124037,1,1.05,549,D005_S010,1,1,D005_S010_S01,8631997517849819733,565682510724811553,D005_S010_S01_E01
D005,S010,4,153,3.501333012,830,0.025772238,0.059916076,0.006124037,1,1.05,550,D005_S010,1,2,D005_S010_S01,8631997517849819733,-4428343097785507419,D005_S010_S01_E02
D005,S010,4,153,3.501333012,830,0.025772238,0.059916076,0.006124037,1,1.05,551,D005_S010,2,1,D005_S010_S02,-348098445655991891,9184931387434678602,D005_S010_S02_E01
D005,S010,4,153,3.501333012,830,0.025772238,0.059916076,0.006124037,1,1.05,552,D005_S010,2,2,D005_S010_S02,-348098445655991891,-6627308950613840971,D005_S010_S02_E02
D005,S011,4,153,3.501333012,472,0.458927508,0.08115278,0.018055532,8,1.05,553,D005_S011,1,1,D005_S011_S01,-7502510483171450525,-2093354342758717548,D005_S011_S01_E01
D005,S011,4,153,3.501333012,472,0.458927508,0.08115278,0.018055532,8,1.05,554,D005_S011,1,2,D005_S011_S01,-7502510483171450525,3911719594453541802,D005_S011_S01_E02
D005,S011,4,153,3.501333012,472,0.458927508,0.08115278,0.018055532,8,1.05,555,D005_S011,2,1,D005_S011_S02,-3840017957418783418,-6933546663217460380,D005_S011_S02_E01
D005,S011,4,153,3.501333012,472,0.458927508,0.08115278,0.018055532,8,1.05,556,D005_S011,2,2,D005_S011_S02,-3840017957418783418,3256072327574837799,D005_S011_S02_E02
D005,S012,4,153,3.501333012,888,0.302089761,0.091469055,0.358945917,193,1.05,557,D005_S012,1,1,D005_S012_S01,8664583219088654177,-5499684863395150988,D005_S012_S01_E01
D005,S012,4,153,3.501333012,888,0.302089761,0.091469055,0.358945917,193,1.05,558,D005_S012,1,2,D005_S012_S01,8664583219088654177,1375703693978951072,D005_S012_S01_E02
D005,S012,4,153,3.501333012,888,0.302089761,0.091469055,0.358945917,193,1.05,559,D005_S012,2,1,D005_S012_S02,3836675759412311022,-7438801004154145371,D005_S012_S02_E01
D005,S012,4,153,3.501333012,888,0.302089761,0.091469055,0.358945917,193,1.05,560,D005_S012,2,2,D005_S012_S02,3836675759412311022,-77864251317909444,D005_S012_S02_E02
D005,S013,4,153,3.501333012,33,0.068127718,0.327197905,0.351458552,6,1.05,561,D005_S013,1,1,D005_S013_S01,-7517286994180142621,-5657052903935603391,D005_S013_S01_E01
D005,S013,4,153,3.501333012,33,0.068127718,0.327197905,0.351458552,6,1.05,562,D005_S013,1,2,D005_S013_S01,-7517286994180142621,518996926907520587,D005_S013_S01_E02
D005,S013,4,153,3.501333012,33,0.068127718,0.327197905,0.351458552,6,1.05,563,D005_S013,2,1,D005_S013_S02,-4441197935820168805,-9047177185964334647,D005_S013_S02_E01
D005,S013,4,153,3.501333012,33,0.068127718,0.327197905,0.351458552,6,1.05,564,D005_S013,2,2,D005_S013_S02,-4441197935820168805,204319744710589053,D005_S013_S02_E02
D005,S014,4,153,3.501333012,71,0.386957289,0.33590604,0.423756547,16,1.05,565,D005_S014,1,1,D005_S014_S01,6179828541305946584,596880618161481731,D005_S014_S01_E01
D005,S014,4,153,3.501333012,71,0.386957289,0.33590604,0.423756547,16,1.05,566,D005_S014,1,2,D005_S014_S01,6179828541305946584,-4440241444983957433,D005_S014_S01_E02
D005,S014,4,153,3.501333012,71,0.386957289,0.33590604,0.423756547,16,1.05,567,D005_S014,2,1,D005_S014_S02,1682502268314127723,-6921219472069552218,D005_S014_S02_E01
D005,S014,4,153,3.501333012,71,0.386957289,0.33590604,0.423756547,16,1.05,568,D005_S014,2,2,D005_S014_S02,1682502268314127723,-6550570694887147924,D005_S014_S02_E02
D005,S015,4,153,3.501333012,39,0.272204984,0.243100415,0.446678,1,1.05,569,D005_S015,1,1,D005_S015_S01,3516776287548139085,7741919501552296348,D005_S015_S01_E01
D005,S015,4,153,3.501333012,39,0.272204984,0.243100415,0.446678,1,1.05,570,D005_S015,1,2,D005_S015_S01,3516776287548139085,5858072156610598033,D005_S015_S01_E02
D005,S015,4,153,3.501333012,39,0.272204984,0.243100415,0.446678,1,1.05,571,D005_S015,2,1,D005_S015_S02,-1005808363360929329,7461698280705581240,D005_S015_S02_E01
D005,S015,4,153,3.501333012,39,0.272204984,0.243100415,0.446678,1,1.05,572,D005_S015,2,2,D005_S015_S02,-1005808363360929329,-4643642378505229598,D005_S015_S02_E02
D005,S016,4,153,3.501333012,91,0.16170145,0.264353919,0.069555674,20,1.05,573,D005_S016,1,1,D005_S016_S01,4243554543433521868,1591212904308179571,D005_S016_S01_E01
D005,S016,4,153,3.501333012,91,0.16170145,0.264353919,0.069555674,20,1.05,574,D005_S016,1,2,D005_S016_S01,4243554543433521868,6733367929449660573,D005_S016_S01_E02
D005,S016,4,153,3.501333012,91,0.16170145,0.264353919,0.069555674,20,1.05,575,D005_S016,2,1,D005_S016_S02,-4794712430203724345,-4734009541564724207,D005_S016_S02_E01
D005,S016,4,153,3.501333012,91,0.16170145,0.264353919,0.069555674,20,1.05,576,D005_S016,2,2,D005_S016_S02,-4794712430203724345,7914112828679333035,D005_S016_S02_E02
D005,S017,4,153,3.501333012,60,0.359928689,0.02076874,0.174232425,6,1.05,577,D005_S017,1,1,D005_S017_S01,-8771424090142167898,-3858248626403207868,D005_S017_S01_E01
D005,S017,4,153,3.501333012,60,0.359928689,0.02076874,0.174232425,6,1.05,578,D005_S017,1,2,D005_S017_S01,-8771424090142167898,-3915760462417086382,D005_S017_S01_E02
D005,S017,4,153,3.501333012,60,0.359928689,0.02076874,0.174232425,6,1.05,579,D005_S017,2,1,D005_S017_S02,704035946865678259,5596654245847734644,D005_S017_S02_E01
D005,S017,4,153,3.501333012,60,0.359928689,0.02076874,0.174232425,6,1.05,580,D005_S017,2,2,D005_S017_S02,704035946865678259,889909295105223604,D005_S017_S02_E02
D005,S018,4,153,3.501333012,232,0.083660283,0.374766445,0.463420281,16,1.05,581,D005_S018,1,1,D005_S018_S01,-3394458658159796362,-7337461352743997050,D005_S018_S01_E01
D005,S018,4,153,3.501333012,232,0.083660283,0.374766445,0.463420281,16,1.05,582,D005_S018,1,2,D005_S018_S01,-3394458658159796362,2891254921808734864,D005_S018_S01_E02
D005,S018,4,153,3.501333012,232,0.083660283,0.374766445,0.463420281,16,1.05,583,D005_S018,2,1,D005_S018_S02,2404333228770716053,-5825152116771533136,D005_S018_S02_E01
D005,S018,4,153,3.501333012,232,0.083660283,0.374766445,0.463420281,16,1.05,584,D005_S018,2,2,D005_S018_S02,2404333228770716053,2536026867275458802,D005_S018_S02_E02
D005,S019,4,153,3.501333012,48,0.232718262,0.17994217,0.033136716,1,1.05,585,D005_S019,1,1,D005_S019_S01,7912476512687350116,5859715628310424096,D005_S019_S01_E01
D005,S019,4,153,3.501333012,48,0.232718262,0.17994217,0.033136716,1,1.05,586,D005_S019,1,2,D005_S019_S01,7912476512687350116,3147360670334937430,D005_S019_S01_E02
D005,S019,4,153,3.501333012,48,0.232718262,0.17994217,0.033136716,1,1.05,587,D005_S019,2,1,D005_S019_S02,-8600448258201088429,-1445709328237159705,D005_S019_S02_E01
D005,S019,4,153,3.501333012,48,0.232718262,0.17994217,0.033136716,1,1.05,588,D005_S019,2,2,D005_S019_S02,-8600448258201088429,-5772600379001868026,D005_S019_S02_E02
D005,S020,4,153,3.501333012,744,0.31398409,0.144642217,0.380464816,47,1.05,589,D005_S020,1,1,D005_S020_S01,1015962541747799886,-204062151325930233,D005_S020_S01_E01
D005,S020,4,153,3.501333012,744,0.31398409,0.144642217,0.380464816,47,1.05,590,D005_S020,1,2,D005_S020_S01,1015962541747799886,-8470244747497742437,D005_S020_S01_E02
D005,S020,4,153,3.501333012,744,0.31398409,0.144642217,0.380464816,47,1.05,591,D005_S020,2,1,D005_S020_S02,8722160032246604318,-7931671012930553514,D005_S020_S02_E01
D005,S020,4,153,3.501333012,744,0.31398409,0.144642217,0.380464816,47,1.05,592,D005_S020,2,2,D005_S020_S02,8722160032246604318,-1769593925267133461,D005_S020_S02_E02
D005,S021,4,153,3.501333012,143,0.09821222,0.163666817,0.285033773,17,1.05,593,D005_S021,1,1,D005_S021_S01,-6344823112756459035,2670571959489321403,D005_S021_S01_E01
D005,S021,4,153,3.501333012,143,0.09821222,0.163666817,0.285033773,17,1.05,594,D005_S021,1,2,D005_S021_S01,-6344823112756459035,7779114054771291215,D005_S021_S01_E02
D005,S021,4,153,3.501333012,143,0.09821222,0.163666817,0.285033773,17,1.05,595,D005_S021,2,1,D005_S021_S02,-4392627130745278940,-1614256671413134966,D005_S021_S02_E01
D005,S021,4,153,3.501333012,143,0.09821222,0.163666817,0.285033773,17,1.05,596,D005_S021,2,2,D005_S021_S02,-4392627130745278940,359453673983855238,D005_S021_S02_E02
D005,S022,4,153,3.501333012,31,0.495260113,0.154710174,0.269857669,5,1.05,597,D005_S022,1,1,D005_S022_S01,36541256220208931,5088704248445376705,D005_S022_S01_E01
D005,S022,4,153,3.501333012,31,0.495260113,0.154710174,0.269857669,5,1.05,598,D005_S022,1,2,D005_S022_S01,36541256220208931,8216287379783263944,D005_S022_S01_E02
D005,S022,4,153,3.501333012,31,0.495260113,0.154710174,0.269857669,5,1.05,599,D005_S022,2,1,D005_S022_S02,7582893263839637696,-2220837015886528687,D005_S022_S02_E01
D005,S022,4,153,3.501333012,31,0.495260113,0.154710174,0.269857669,5,1.05,600,D005_S022,2,2,D005_S022_S02,7582893263839637696,3020168096433974599,D005_S022_S02_E02
D005,S023,4,153,3.501333012,249,0.293109713,0.381495942,0.29384703,30,1.05,601,D005_S023,1,1,D005_S023_S01,9055741041861835384,1908164367357188179,D005_S023_S01_E01
D005,S023,4,153,3.501333012,249,0.293109713,0.381495942,0.29384703,30,1.05,602,D005_S023,1,2,D005_S023_S01,9055741041861835384,-380024316424453946,D005_S023_S01_E02
D005,S023,4,153,3.501333012,249,0.293109713,0.381495942,0.29384703,30,1.05,603,D005_S023,2,1,D005_S023_S02,8425246206399921846,-4429847002143403642,D005_S023_S02_E01
D005,S023,4,153,3.501333012,249,0.293109713,0.381495942,0.29384703,30,1.05,604,D005_S023,2,2,D005_S023_S02,8425246206399921846,2582792541894639059,D005_S023_S02_E02
D005,S024,4,153,3.501333012,113,0.348269976,0.095285863,0.409466489,28,1.05,605,D005_S024,1,1,D005_S024_S01,2249738224272319285,-3412309662179397442,D005_S024_S01_E01
D005,S024,4,153,3.501333012,113,0.348269976,0.095285863,0.409466489,28,1.05,606,D005_S024,1,2,D005_S024_S01,2249738224272319285,-7647860167451627930,D005_S024_S01_E02
D005,S024,4,153,3.501333012,113,0.348269976,0.095285863,0.409466489,28,1.05,607,D005_S024,2,1,D005_S024_S02,-4922529809188550807,5526697955458652829,D005_S024_S02_E01
D005,S024,4,153,3.501333012,113,0.348269976,0.095285863,0.409466489,28,1.05,608,D005_S024,2,2,D005_S024_S02,-4922529809188550807,3182723844872476629,D005_S024_S02_E02
D005,S025,4,153,3.501333012,410,0.214451437,0.12789836,0.094002538,34,1.05,609,D005_S025,1,1,D005_S025_S01,-4279842815603596029,-7412337324418952258,D005_S025_S01_E01
D005,S025,4,153,3.501333012,410,0.214451437,0.12789836,0.094002538,34,1.05,610,D005_S025,1,2,D005_S025_S01,-4279842815603596029,976978185910803888,D005_S025_S01_E02
D005,S025,4,153,3.501333012,410,0.214451437,0.12789836,0.094002538,34,1.05,611,D005_S025,2,1,D005_S025_S02,8439093472513706721,-8098509289038682771,D005_S025_S02_E01
D005,S025,4,153,3.501333012,410,0.214451437,0.12789836,0.094002538,34,1.05,612,D005_S025,2,2,D005_S025_S02,8439093472513706721,8188612145347641379,D005_S025_S02_E02
D005,S026,4,153,3.501333012,600,0.193256125,0.259153683,0.18565311,107,1.05,613,D005_S026,1,1,D005_S026_S01,-892932394697243887,2593217171824029851,D005_S026_S01_E01
D005,S026,4,153,3.501333012,600,0.193256125,0.259153683,0.18565311,107,1.05,614,D005_S026,1,2,D005_S026_S01,-892932394697243887,4340788651959453693,D005_S026_S01_E02
D005,S026,4,153,3.501333012,600,0.193256125,0.259153683,0.18565311,107,1.05,615,D005_S026,2,1,D005_S026_S02,-4784845883036832521,3217798480311186559,D005_S026_S02_E01
D005,S026,4,153,3.501333012,600,0.193256125,0.259153683,0.18565311,107,1.05,616,D005_S026,2,2,D005_S026_S02,-4784845883036832521,-7472319466617896159,D005_S026_S02_E02
D005,S027,4,153,3.501333012,70,0.483939677,0.225369653,0.039302168,11,1.05,617,D005_S027,1,1,D005_S027_S01,-8184027061786956781,-598630873097082843,D005_S027_S01_E01
D005,S027,4,153,3.501333012,70,0.483939677,0.225369653,0.039302168,11,1.05,618,D005_S027,1,2,D005_S027_S01,-8184027061786956781,8907615502403884276,D005_S027_S01_E02
D005,S027,4,153,3.501333012,70,0.483939677,0.225369653,0.039302168,11,1.05,619,D005_S027,2,1,D005_S027_S02,6087817969764810145,-915432444522657615,D005_S027_S02_E01
D005,S027,4,153,3.501333012,70,0.483939677,0.225369653,0.039302168,11,1.05,620,D005_S027,2,2,D005_S027_S02,6087817969764810145,-5239596224179883712,D005_S027_S02_E02
D005,S028,4,153,3.501333012,159,0.167777479,0.069957712,0.130372357,38,1.05,621,D005_S028,1,1,D005_S028_S01,2836922583686130612,1522121199177830284,D005_S028_S01_E01
D005,S028,4,153,3.501333012,159,0.167777479,0.069957712,0.130372357,38,1.05,622,D005_S028,1,2,D005_S028_S01,2836922583686130612,-8199045875487405003,D005_S028_S01_E02
D005,S028,4,153,3.501333012,159,0.167777479,0.069957712,0.130372357,38,1.05,623,D005_S028,2,1,D005_S028_S02,-4589421169747654288,6417562240885855498,D005_S028_S02_E01
D005,S028,4,153,3.501333012,159,0.167777479,0.069957712,0.130372357,38,1.05,624,D005_S028,2,2,D005_S028_S02,-4589421169747654288,1649227235371284655,D005_S028_S02_E02
D005,S029,4,153,3.501333012,22,0.090722232,0.036785238,0.101049312,4,1.05,625,D005_S029,1,1,D005_S029_S01,7257429291426713498,-8260853628509485668,D005_S029_S01_E01
D005,S029,4,153,3.501333012,22,0.090722232,0.036785238,0.101049312,4,1.05,626,D005_S029,1,2,D005_S029_S01,7257429291426713498,7009459980060827558,D005_S029_S01_E02
D005,S029,4,153,3.501333012,22,0.090722232,0.036785238,0.101049312,4,1.05,627,D005_S029,2,1,D005_S029_S02,7854280501873703558,3425732705612661342,D005_S029_S02_E01
D005,S029,4,153,3.501333012,22,0.090722232,0.036785238,0.101049312,4,1.05,628,D005_S029,2,2,D005_S029_S02,7854280501873703558,-4265784737129002110,D005_S029_S02_E02
D005,S030,4,153,3.501333012,533,0.049123846,0.273615249,0.271891148,28,1.05,629,D005_S030,1,1,D005_S030_S01,-606537849631561419,-3801848607089284451,D005_S030_S01_E01
D005,S030,4,153,3.501333012,533,0.049123846,0.273615249,0.271891148,28,1.05,630,D005_S030,1,2,D005_S030_S01,-606537849631561419,-7096445220176833310,D005_S030_S01_E02
D005,S030,4,153,3.501333012,533,0.049123846,0.273615249,0.271891148,28,1.05,631,D005_S030,2,1,D005_S030_S02,8214818455867474725,-5364224066319634027,D005_S030_S02_E01
D005,S030,4,153,3.501333012,533,0.049123846,0.273615249,0.271891148,28,1.05,632,D005_S030,2,2,D005_S030_S02,8214818455867474725,-7278587688230100683,D005_S030_S02_E02
D005,S031,4,153,3.501333012,89,0.002629244,0.11891721,0.012340148,13,1.05,633,D005_S031,1,1,D005_S031_S01,-2052000993646417708,5135942531551002142,D005_S031_S01_E01
D005,S031,4,153,3.501333012,89,0.002629244,0.11891721,0.012340148,13,1.05,634,D005_S031,1,2,D005_S031_S01,-2052000993646417708,-3219565239084860338,D005_S031_S01_E02
D005,S031,4,153,3.501333012,89,0.002629244,0.11891721,0.012340148,13,1.05,635,D005_S031,2,1,D005_S031_S02,-5887417283699758799,3390012355801630991,D005_S031_S02_E01
D005,S031,4,153,3.501333012,89,0.002629244,0.11891721,0.012340148,13,1.05,636,D005_S031,2,2,D005_S031_S02,-5887417283699758799,-1365540527407967359,D005_S031_S02_E02
D005,S032,4,153,3.501333012,135,0.469888219,0.056365997,0.043821459,28,1.05,637,D005_S032,1,1,D005_S032_S01,-352820987495202812,-3986098646002190367,D005_S032_S01_E01
D005,S032,4,153,3.501333012,135,0.469888219,0.056365997,0.043821459,28,1.05,638,D005_S032,1,2,D005_S032_S01,-352820987495202812,5026341527122591736,D005_S032_S01_E02
