design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,number_of_attackers,transaction_arrival_rate,execution_index,manifest_pair_id,network_instance,event_replication,network_realization_id,network_seed,event_seed,run_id
D045,O071,2,646,3.630358007,830,0.025772238,0.059916076,0.006124037,1,27.136745,7496,D045_O071,2,2,D045_O071_S02,4945366834358072578,-6652148148593860549,D045_O071_S02_E02
D045,O014,2,646,3.630358007,505,0.055050564,0.385744929,0.323573274,126,110.1770912,7497,D045_O014,1,1,D045_O014_S01,-7880134872899193760,-8886344178660895589,D045_O014_S01_E01
D045,O014,2,646,3.630358007,505,0.055050564,0.385744929,0.323573274,126,110.1770912,7498,D045_O014,1,2,D045_O014_S01,-7880134872899193760,5410022922844582422,D045_O014_S01_E02
D045,O014,2,646,3.630358007,505,0.055050564,0.385744929,0.323573274,126,110.1770912,7499,D045_O014,2,1,D045_O014_S02,-9220497656394449443,409593780567494676,D045_O014_S02_E01
D045,O014,2,646,3.630358007,505,0.055050564,0.385744929,0.323573274,126,110.1770912,7500,D045_O014,2,2,D045_O014_S02,-9220497656394449443,831693031318366274,D045_O014_S02_E02
D045,O017,2,646,3.630358007,47,0.235947901,0.205558573,0.450421949,1,164.8324972,7501,D045_O017,1,1,D045_O017_S01,6385067190715895017,-233562597689909669,D045_O017_S01_E01
D045,O017,2,646,3.630358007,47,0.235947901,0.205558573,0.450421949,1,164.8324972,7502,D045_O017,1,2,D045_O017_S01,6385067190715895017,8365218088191556019,D045_O017_S01_E02
D045,O017,2,646,3.630358007,47,0.235947901,0.205558573,0.450421949,1,164.8324972,7503,D045_O017,2,1,D045_O017_S02,-6354268434867517500,-8299597325295035740,D045_O017_S02_E01
D045,O017,2,646,3.630358007,47,0.235947901,0.205558573,0.450421949,1,164.8324972,7504,D045_O017,2,2,D045_O017_S02,-6354268434867517500,-2459035789966320379,D045_O017_S02_E02
D045,O086,2,646,3.630358007,135,0.469888219,0.056365997,0.043821459,28,104.8428427,7505,D045_O086,1,1,D045_O086_S01,2351731039569171152,539149126253937105,D045_O086_S01_E01
D045,O086,2,646,3.630358007,135,0.469888219,0.056365997,0.043821459,28,104.8428427,7506,D045_O086,1,2,D045_O086_S01,2351731039569171152,-6995297545279178419,D045_O086_S01_E02
D045,O086,2,646,3.630358007,135,0.469888219,0.056365997,0.043821459,28,104.8428427,7507,D045_O086,2,1,D045_O086_S02,8254534930008115749,2936803115359451539,D045_O086_S02_E01
D045,O086,2,646,3.630358007,135,0.469888219,0.056365997,0.043821459,28,104.8428427,7508,D045_O086,2,2,D045_O086_S02,8254534930008115749,7189786310997434700,D045_O086_S02_E02
D045,O068,2,646,3.630358007,871,0.148525779,0.2389906,0.43126666,22,0.497358766,7509,D045_O068,1,1,D045_O068_S01,2746794040707692295,90491474966305640,D045_O068_S01_E01
D045,O068,2,646,3.630358007,871,0.148525779,0.2389906,0.43126666,22,0.497358766,7510,D045_O068,1,2,D045_O068_S01,2746794040707692295,5211579172446293676,D045_O068_S01_E02
D045,O068,2,646,3.630358007,871,0.148525779,0.2389906,0.43126666,22,0.497358766,7511,D045_O068,2,1,D045_O068_S02,6268324878384018008,-1904668919249288649,D045_O068_S02_E01
D045,O068,2,646,3.630358007,871,0.148525779,0.2389906,0.43126666,22,0.497358766,7512,D045_O068,2,2,D045_O068_S02,6268324878384018008,6339444937055069077,D045_O068_S02_E02
D045,O088,2,646,3.630358007,74,0.028069089,0.054085246,0.202673962,14,1.078517773,7513,D045_O088,1,1,D045_O088_S01,-6689461064127443771,-7060294694882339163,D045_O088_S01_E01
D045,O088,2,646,3.630358007,74,0.028069089,0.054085246,0.202673962,14,1.078517773,7514,D045_O088,1,2,D045_O088_S01,-6689461064127443771,4658209152230817640,D045_O088_S01_E02
D045,O088,2,646,3.630358007,74,0.028069089,0.054085246,0.202673962,14,1.078517773,7515,D045_O088,2,1,D045_O088_S02,-8234293246255470085,279863459831201821,D045_O088_S02_E01
D045,O088,2,646,3.630358007,74,0.028069089,0.054085246,0.202673962,14,1.078517773,7516,D045_O088,2,2,D045_O088_S02,-8234293246255470085,-9125398528989707603,D045_O088_S02_E02
D045,O004,2,646,3.630358007,544,0.015441285,0.39993713,0.047767101,12,1.106719372,7517,D045_O004,1,1,D045_O004_S01,709464741264914065,1435399290179823328,D045_O004_S01_E01
D045,O004,2,646,3.630358007,544,0.015441285,0.39993713,0.047767101,12,1.106719372,7518,D045_O004,1,2,D045_O004_S01,709464741264914065,7149352075408402462,D045_O004_S01_E02
D045,O004,2,646,3.630358007,544,0.015441285,0.39993713,0.047767101,12,1.106719372,7519,D045_O004,2,1,D045_O004_S02,2073294364512850037,-8889630645172582012,D045_O004_S02_E01
D045,O004,2,646,3.630358007,544,0.015441285,0.39993713,0.047767101,12,1.106719372,7520,D045_O004,2,2,D045_O004_S02,2073294364512850037,-3048050789319977379,D045_O004_S02_E02
D045,O044,2,646,3.630358007,721,0.432376139,0.324925408,0.144007894,148,5.8693638,7521,D045_O044,1,1,D045_O044_S01,8107259094735911707,8860399211652034653,D045_O044_S01_E01
D045,O044,2,646,3.630358007,721,0.432376139,0.324925408,0.144007894,148,5.8693638,7522,D045_O044,1,2,D045_O044_S01,8107259094735911707,-866626199463441946,D045_O044_S01_E02
D045,O044,2,646,3.630358007,721,0.432376139,0.324925408,0.144007894,148,5.8693638,7523,D045_O044,2,1,D045_O044_S02,6510218675433025186,-4837264379186607335,D045_O044_S02_E01
D045,O044,2,646,3.630358007,721,0.432376139,0.324925408,0.144007894,148,5.8693638,7524,D045_O044,2,2,D045_O044_S02,6510218675433025186,7162607685993483028,D045_O044_S02_E02
D045,O039,2,646,3.630358007,48,0.232718262,0.17994217,0.033136716,1,10.37640356,7525,D045_O039,1,1,D045_O039_S01,444165561727206378,5304628110877501864,D045_O039_S01_E01
D045,O039,2,646,3.630358007,48,0.232718262,0.17994217,0.033136716,1,10.37640356,7526,D045_O039,1,2,D045_O039_S01,444165561727206378,4964629925472101049,D045_O039_S01_E02
D045,O039,2,646,3.630358007,48,0.232718262,0.17994217,0.033136716,1,10.37640356,7527,D045_O039,2,1,D045_O039_S02,-7034560684789483569,-9075595827812564951,D045_O039_S02_E01
D045,O039,2,646,3.630358007,48,0.232718262,0.17994217,0.033136716,1,10.37640356,7528,D045_O039,2,2,D045_O039_S02,-7034560684789483569,-199000348604363837,D045_O039_S02_E02
D045,O002,2,646,3.630358007,71,0.386957289,0.33590604,0.423756547,16,307.2750649,7529,D045_O002,1,1,D045_O002_S01,1911728278257485122,2215820998519395369,D045_O002_S01_E01
D045,O002,2,646,3.630358007,71,0.386957289,0.33590604,0.423756547,16,307.2750649,7530,D045_O002,1,2,D045_O002_S01,1911728278257485122,7772218549555567908,D045_O002_S01_E02
D045,O002,2,646,3.630358007,71,0.386957289,0.33590604,0.423756547,16,307.2750649,7531,D045_O002,2,1,D045_O002_S02,4908111354189918276,-8482860493008143581,D045_O002_S02_E01
D045,O002,2,646,3.630358007,71,0.386957289,0.33590604,0.423756547,16,307.2750649,7532,D045_O002,2,2,D045_O002_S02,4908111354189918276,3282100641172038497,D045_O002_S02_E02
D045,O040,2,646,3.630358007,585,0.392959459,0.39457393,0.498815231,30,24.8166886,7533,D045_O040,1,1,D045_O040_S01,4715474257520041321,234602578588426346,D045_O040_S01_E01
D045,O040,2,646,3.630358007,585,0.392959459,0.39457393,0.498815231,30,24.8166886,7534,D045_O040,1,2,D045_O040_S01,4715474257520041321,1273222532544674628,D045_O040_S01_E02
D045,O040,2,646,3.630358007,585,0.392959459,0.39457393,0.498815231,30,24.8166886,7535,D045_O040,2,1,D045_O040_S02,-2535111889340924924,-3627098227874297597,D045_O040_S02_E01
D045,O040,2,646,3.630358007,585,0.392959459,0.39457393,0.498815231,30,24.8166886,7536,D045_O040,2,2,D045_O040_S02,-2535111889340924924,-2038300810543973005,D045_O040_S02_E02
D045,O094,2,646,3.630358007,888,0.302089761,0.091469055,0.358945917,193,63.10170114,7537,D045_O094,1,1,D045_O094_S01,-2192070543138589909,-4559717104084909757,D045_O094_S01_E01
D045,O094,2,646,3.630358007,888,0.302089761,0.091469055,0.358945917,193,63.10170114,7538,D045_O094,1,2,D045_O094_S01,-2192070543138589909,-7583130160587098085,D045_O094_S01_E02
D045,O094,2,646,3.630358007,888,0.302089761,0.091469055,0.358945917,193,63.10170114,7539,D045_O094,2,1,D045_O094_S02,-6152010335675976897,4753346552589884211,D045_O094_S02_E01
D045,O094,2,646,3.630358007,888,0.302089761,0.091469055,0.358945917,193,63.10170114,7540,D045_O094,2,2,D045_O094_S02,-6152010335675976897,668085127049234372,D045_O094_S02_E02
D045,O081,2,646,3.630358007,229,0.311863322,0.040757227,0.190953924,6,0.27649113,7541,D045_O081,1,1,D045_O081_S01,-7049191287790289553,4758385683289738654,D045_O081_S01_E01
D045,O081,2,646,3.630358007,229,0.311863322,0.040757227,0.190953924,6,0.27649113,7542,D045_O081,1,2,D045_O081_S01,-7049191287790289553,8286749566363075134,D045_O081_S01_E02
D045,O081,2,646,3.630358007,229,0.311863322,0.040757227,0.190953924,6,0.27649113,7543,D045_O081,2,1,D045_O081_S02,-4331836314173209128,2317577956925802668,D045_O081_S02_E01
D045,O081,2,646,3.630358007,229,0.311863322,0.040757227,0.190953924,6,0.27649113,7544,D045_O081,2,2,D045_O081_S02,-4331836314173209128,9024502558019680402,D045_O081_S02_E02
D045,O049,2,646,3.630358007,33,0.068127718,0.327197905,0.351458552,6,1.388891696,7545,D045_O049,1,1,D045_O049_S01,6804225623069231305,3664538753287697928,D045_O049_S01_E01
D045,O049,2,646,3.630358007,33,0.068127718,0.327197905,0.351458552,6,1.388891696,7546,D045_O049,1,2,D045_O049_S01,6804225623069231305,4261513063298596577,D045_O049_S01_E02
D045,O049,2,646,3.630358007,33,0.068127718,0.327197905,0.351458552,6,1.388891696,7547,D045_O049,2,1,D045_O049_S02,-4703899825607448536,-6356493255270708365,D045_O049_S02_E01
D045,O049,2,646,3.630358007,33,0.068127718,0.327197905,0.351458552,6,1.388891696,7548,D045_O049,2,2,D045_O049_S02,-4703899825607448536,-7715363899499929775,D045_O049_S02_E02
D045,O052,2,646,3.630358007,249,0.293109713,0.381495942,0.29384703,30,0.209280898,7549,D045_O052,1,1,D045_O052_S01,-41538933312556834,-4144817507715239654,D045_O052_S01_E01
D045,O052,2,646,3.630358007,249,0.293109713,0.381495942,0.29384703,30,0.209280898,7550,D045_O052,1,2,D045_O052_S01,-41538933312556834,8327831027481501201,D045_O052_S01_E02
D045,O052,2,646,3.630358007,249,0.293109713,0.381495942,0.29384703,30,0.209280898,7551,D045_O052,2,1,D045_O052_S02,1477984540782623420,-7183202685966248007,D045_O052_S02_E01
D045,O052,2,646,3.630358007,249,0.293109713,0.381495942,0.29384703,30,0.209280898,7552,D045_O052,2,2,D045_O052_S02,1477984540782623420,-4317070088953347805,D045_O052_S02_E02
D045,O008,2,646,3.630358007,217,0.118365868,0.010264005,0.438577644,4,3.450083344,7553,D045_O008,1,1,D045_O008_S01,-5537157153258214669,9179265750677473164,D045_O008_S01_E01
D045,O008,2,646,3.630358007,217,0.118365868,0.010264005,0.438577644,4,3.450083344,7554,D045_O008,1,2,D045_O008_S01,-5537157153258214669,1351591469428167310,D045_O008_S01_E02
D045,O008,2,646,3.630358007,217,0.118365868,0.010264005,0.438577644,4,3.450083344,7555,D045_O008,2,1,D045_O008_S02,-2247213497031628937,-8176982517740482545,D045_O008_S02_E01
D045,O008,2,646,3.630358007,217,0.118365868,0.010264005,0.438577644,4,3.450083344,7556,D045_O008,2,2,D045_O008_S02,-2247213497031628937,-861603766527678448,D045_O008_S02_E02
D045,O054,2,646,3.630358007,70,0.483939677,0.225369653,0.039302168,11,0.582852494,7557,D045_O054,1,1,D045_O054_S01,-8949380321317750003,5773633248857186253,D045_O054_S01_E01
D045,O054,2,646,3.630358007,70,0.483939677,0.225369653,0.039302168,11,0.582852494,7558,D045_O054,1,2,D045_O054_S01,-8949380321317750003,-8273578888424524954,D045_O054_S01_E02
D045,O054,2,646,3.630358007,70,0.483939677,0.225369653,0.039302168,11,0.582852494,7559,D045_O054,2,1,D045_O054_S02,7624042358663774515,-2150673027256214603,D045_O054_S02_E01
D045,O054,2,646,3.630358007,70,0.483939677,0.225369653,0.039302168,11,0.582852494,7560,D045_O054,2,2,D045_O054_S02,7624042358663774515,-7733290188068444665,D045_O054_S02_E02
D045,O024,2,646,3.630358007,109,0.107543079,0.370185632,0.33107989,2,7.749993382,7561,D045_O024,1,1,D045_O024_S01,-1690861614402034740,-4084125098602057795,D045_O024_S01_E01
D045,O024,2,646,3.630358007,109,0.107543079,0.370185632,0.33107989,2,7.749993382,7562,D045_O024,1,2,D045_O024_S01,-1690861614402034740,-4291761514982814115,D045_O024_S01_E02
D045,O024,2,646,3.630358007,109,0.107543079,0.370185632,0.33107989,2,7.749993382,7563,D045_O024,2,1,D045_O024_S02,5434916100144913448,5437422103213315435,D045_O024_S02_E01
D045,O024,2,646,3.630358007,109,0.107543079,0.370185632,0.33107989,2,7.749993382,7564,D045_O024,2,2,D045_O024_S02,5434916100144913448,-749244719740722135,D045_O024_S02_E02
D045,O096,2,646,3.630358007,91,0.16170145,0.264353919,0.069555674,20,0.386746006,7565,D045_O096,1,1,D045_O096_S01,8080099592058063807,-4717821096292709177,D045_O096_S01_E01
D045,O096,2,646,3.630358007,91,0.16170145,0.264353919,0.069555674,20,0.386746006,7566,D045_O096,1,2,D045_O096_S01,8080099592058063807,-2023380345913420278,D045_O096_S01_E02
D045,O096,2,646,3.630358007,91,0.16170145,0.264353919,0.069555674,20,0.386746006,7567,D045_O096,2,1,D045_O096_S02,-3658448615451022641,-1280525998492008754,D045_O096_S02_E01
D045,O096,2,646,3.630358007,91,0.16170145,0.264353919,0.069555674,20,0.386746006,7568,D045_O096,2,2,D045_O096_S02,-3658448615451022641,-4954978905680832451,D045_O096_S02_E02
D045,O011,2,646,3.630358007,163,0.257766277,0.230369452,0.067376828,24,353.5178995,7569,D045_O011,1,1,D045_O011_S01,-6851548171032306345,-782834434546525822,D045_O011_S01_E01
D045,O011,2,646,3.630358007,163,0.257766277,0.230369452,0.067376828,24,353.5178995,7570,D045_O011,1,2,D045_O011_S01,-6851548171032306345,-3004651170311498553,D045_O011_S01_E02
D045,O011,2,646,3.630358007,163,0.257766277,0.230369452,0.067376828,24,353.5178995,7571,D045_O011,2,1,D045_O011_S02,2769428614392354509,2032566729346516465,D045_O011_S02_E01
D045,O011,2,646,3.630358007,163,0.257766277,0.230369452,0.067376828,24,353.5178995,7572,D045_O011,2,2,D045_O011_S02,2769428614392354509,-3722585646360321015,D045_O011_S02_E02
D045,O007,2,646,3.630358007,20,0.141130372,0.138764594,0.166622366,2,142.090871,7573,D045_O007,1,1,D045_O007_S01,-4845530614359025943,7785087758131955682,D045_O007_S01_E01
D045,O007,2,646,3.630358007,20,0.141130372,0.138764594,0.166622366,2,142.090871,7574,D045_O007,1,2,D045_O007_S01,-4845530614359025943,6024548738324222992,D045_O007_S01_E02
D045,O007,2,646,3.630358007,20,0.141130372,0.138764594,0.166622366,2,142.090871,7575,D045_O007,2,1,D045_O007_S02,-8686307649271826695,-5205123269762448573,D045_O007_S02_E01
D045,O007,2,646,3.630358007,20,0.141130372,0.138764594,0.166622366,2,142.090871,7576,D045_O007,2,2,D045_O007_S02,-8686307649271826695,-3668062098096931347,D045_O007_S02_E02
D045,O005,2,646,3.630358007,472,0.458927508,0.08115278,0.018055532,8,6.63845585,7577,D045_O005,1,1,D045_O005_S01,-898685431890370827,8220605248794985106,D045_O005_S01_E01
D045,O005,2,646,3.630358007,472,0.458927508,0.08115278,0.018055532,8,6.63845585,7578,D045_O005,1,2,D045_O005_S01,-898685431890370827,-5071241927683783893,D045_O005_S01_E02
D045,O005,2,646,3.630358007,472,0.458927508,0.08115278,0.018055532,8,6.63845585,7579,D045_O005,2,1,D045_O005_S02,-8781353758580505722,4708435237393041816,D045_O005_S02_E01
D045,O005,2,646,3.630358007,472,0.458927508,0.08115278,0.018055532,8,6.63845585,7580,D045_O005,2,2,D045_O005_S02,-8781353758580505722,7102133976069546080,D045_O005_S02_E02
D045,O051,2,646,3.630358007,264,0.415458501,0.161179135,0.311726789,12,69.65120574,7581,D045_O051,1,1,D045_O051_S01,6074824509082124289,769013565432390660,D045_O051_S01_E01
D045,O051,2,646,3.630358007,264,0.415458501,0.161179135,0.311726789,12,69.65120574,7582,D045_O051,1,2,D045_O051_S01,6074824509082124289,-7962516232100323562,D045_O051_S01_E02
D045,O051,2,646,3.630358007,264,0.415458501,0.161179135,0.311726789,12,69.65120574,7583,D045_O051,2,1,D045_O051_S02,8280882247377976326,4764912913404312066,D045_O051_S02_E01
D045,O051,2,646,3.630358007,264,0.415458501,0.161179135,0.311726789,12,69.65120574,7584,D045_O051,2,2,D045_O051_S02,8280882247377976326,-6668466256191774581,D045_O051_S02_E02
D045,O035,2,646,3.630358007,173,0.041159595,0.256897351,0.341435098,22,84.2245772,7585,D045_O035,1,1,D045_O035_S01,2762526873657166074,822793287109239106,D045_O035_S01_E01
D045,O035,2,646,3.630358007,173,0.041159595,0.256897351,0.341435098,22,84.2245772,7586,D045_O035,1,2,D045_O035_S01,2762526873657166074,2504193887351381151,D045_O035_S01_E02
D045,O035,2,646,3.630358007,173,0.041159595,0.256897351,0.341435098,22,84.2245772,7587,D045_O035,2,1,D045_O035_S02,-452205665277792261,-4197105482993323762,D045_O035_S02_E01
D045,O035,2,646,3.630358007,173,0.041159595,0.256897351,0.341435098,22,84.2245772,7588,D045_O035,2,2,D045_O035_S02,-452205665277792261,-1071322332951421214,D045_O035_S02_E02
D045,O061,2,646,3.630358007,27,0.381805437,0.01616482,0.491613692,4,2.316159499,7589,D045_O061,1,1,D045_O061_S01,-4300049955620089652,3108505410086748621,D045_O061_S01_E01
D045,O061,2,646,3.630358007,27,0.381805437,0.01616482,0.491613692,4,2.316159499,7590,D045_O061,1,2,D045_O061_S01,-4300049955620089652,4205984359247393744,D045_O061_S01_E02
D045,O061,2,646,3.630358007,27,0.381805437,0.01616482,0.491613692,4,2.316159499,7591,D045_O061,2,1,D045_O061_S02,-1721663723102517081,3569653489108582181,D045_O061_S02_E01
D045,O061,2,646,3.630358007,27,0.381805437,0.01616482,0.491613692,4,2.316159499,7592,D045_O061,2,2,D045_O061_S02,-1721663723102517081,-3081291439502549686,D045_O061_S02_E02
D045,O041,2,646,3.630358007,49,0.297735298,0.268205888,0.212580592,7,7.958345483,7593,D045_O041,1,1,D045_O041_S01,3496218684395359210,-8705279336469747127,D045_O041_S01_E01
D045,O041,2,646,3.630358007,49,0.297735298,0.268205888,0.212580592,7,7.958345483,7594,D045_O041,1,2,D045_O041_S01,3496218684395359210,-1937218931877381099,D045_O041_S01_E02
D045,O041,2,646,3.630358007,49,0.297735298,0.268205888,0.212580592,7,7.958345483,7595,D045_O041,2,1,D045_O041_S02,-7780332992889944860,5980626576383845331,D045_O041_S02_E01
D045,O041,2,646,3.630358007,49,0.297735298,0.268205888,0.212580592,7,7.958345483,7596,D045_O041,2,2,D045_O041_S02,-7780332992889944860,-4234944250697677204,D045_O041_S02_E02
D045,O063,2,646,3.630358007,159,0.167777479,0.069957712,0.130372357,38,93.05161657,7597,D045_O063,1,1,D045_O063_S01,8263375811104374331,2092237115034268505,D045_O063_S01_E01
D045,O063,2,646,3.630358007,159,0.167777479,0.069957712,0.130372357,38,93.05161657,7598,D045_O063,1,2,D045_O063_S01,8263375811104374331,5339874521530310867,D045_O063_S01_E02
D045,O063,2,646,3.630358007,159,0.167777479,0.069957712,0.130372357,38,93.05161657,7599,D045_O063,2,1,D045_O063_S02,-1044370396054481775,-8063987510753698225,D045_O063_S02_E01
D045,O063,2,646,3.630358007,159,0.167777479,0.069957712,0.130372357,38,93.05161657,7600,D045_O063,2,2,D045_O063_S02,-1044370396054481775,4748986463663009871,D045_O063_S02_E02
D045,O019,2,646,3.630358007,24,0.431629638,0.254066717,0.253740338,1,81.84181276,7601,D045_O019,1,1,D045_O019_S01,-2336677081515517818,-8113151519765551055,D045_O019_S01_E01
D045,O019,2,646,3.630358007,24,0.431629638,0.254066717,0.253740338,1,81.84181276,7602,D045_O019,1,2,D045_O019_S01,-2336677081515517818,926130829777301408,D045_O019_S01_E02
D045,O019,2,646,3.630358007,24,0.431629638,0.254066717,0.253740338,1,81.84181276,7603,D045_O019,2,1,D045_O019_S02,-276509932053060861,-2582249093496652095,D045_O019_S02_E01
D045,O019,2,646,3.630358007,24,0.431629638,0.254066717,0.253740338,1,81.84181276,7604,D045_O019,2,2,D045_O019_S02,-276509932053060861,-8009063613687818523,D045_O019_S02_E02
D045,O012,2,646,3.630358007,121,0.018977159,0.042108472,0.106166432,7,1.324950388,7605,D045_O012,1,1,D045_O012_S01,-3663505962362066524,4378930198811857706,D045_O012_S01_E01
D045,O012,2,646,3.630358007,121,0.018977159,0.042108472,0.106166432,7,1.324950388,7606,D045_O012,1,2,D045_O012_S01,-3663505962362066524,7309562500392475876,D045_O012_S01_E02
D045,O012,2,646,3.630358007,121,0.018977159,0.042108472,0.106166432,7,1.324950388,7607,D045_O012,2,1,D045_O012_S02,4277403781185979197,-4204188490958526235,D045_O012_S02_E01
D045,O012,2,646,3.630358007,121,0.018977159,0.042108472,0.106166432,7,1.324950388,7608,D045_O012,2,2,D045_O012_S02,4277403781185979197,-1109910452704787625,D045_O012_S02_E02
D045,O043,2,646,3.630358007,936,0.154267686,0.332919895,0.389161836,211,3.031297441,7609,D045_O043,1,1,D045_O043_S01,-6634705312609709009,-730238132456146578,D045_O043_S01_E01
D045,O043,2,646,3.630358007,936,0.154267686,0.332919895,0.389161836,211,3.031297441,7610,D045_O043,1,2,D045_O043_S01,-6634705312609709009,-7029393261413900324,D045_O043_S01_E02
D045,O043,2,646,3.630358007,936,0.154267686,0.332919895,0.389161836,211,3.031297441,7611,D045_O043,2,1,D045_O043_S02,5264666131142972274,-6297014378600904565,D045_O043_S02_E01
D045,O043,2,646,3.630358007,936,0.154267686,0.332919895,0.389161836,211,3.031297441,7612,D045_O043,2,2,D045_O043_S02,5264666131142972274,8133664433283286261,D045_O043_S02_E02
D045,O020,2,646,3.630358007,113,0.348269976,0.095285863,0.409466489,28,177.5293199,7613,D045_O020,1,1,D045_O020_S01,-6602166747971782955,-3193871652069221012,D045_O020_S01_E01
D045,O020,2,646,3.630358007,113,0.348269976,0.095285863,0.409466489,28,177.5293199,7614,D045_O020,1,2,D045_O020_S01,-6602166747971782955,-8561384104997087346,D045_O020_S01_E02
D045,O020,2,646,3.630358007,113,0.348269976,0.095285863,0.409466489,28,177.5293199,7615,D045_O020,2,1,D045_O020_S02,2688075282274298005,316669635037872513,D045_O020_S02_E01
D045,O020,2,646,3.630358007,113,0.348269976,0.095285863,0.409466489,28,177.5293199,7616,D045_O020,2,2,D045_O020_S02,2688075282274298005,-3711996358836139444,D045_O020_S02_E02
D045,O038,2,646,3.630358007,765,0.137328547,0.153890662,0.395745604,73,17.92553553,7617,D045_O038,1,1,D045_O038_S01,2984136468714519300,-1748030446404831956,D045_O038_S01_E01
D045,O038,2,646,3.630358007,765,0.137328547,0.153890662,0.395745604,73,17.92553553,7618,D045_O038,1,2,D045_O038_S01,2984136468714519300,-1830674477699357662,D045_O038_S01_E02
D045,O038,2,646,3.630358007,765,0.137328547,0.153890662,0.395745604,73,17.92553553,7619,D045_O038,2,1,D045_O038_S02,-546616422270930808,-1003428836545939407,D045_O038_S02_E01
D045,O038,2,646,3.630358007,765,0.137328547,0.153890662,0.395745604,73,17.92553553,7620,D045_O038,2,2,D045_O038_S02,-546616422270930808,2964569267500841664,D045_O038_S02_E02
D045,O010,2,646,3.630358007,78,0.42428609,0.04657399,0.47291634,6,42.11936173,7621,D045_O010,1,1,D045_O010_S01,804168889168395382,962190411742309272,D045_O010_S01_E01
D045,O010,2,646,3.630358007,78,0.42428609,0.04657399,0.47291634,6,42.11936173,7622,D045_O010,1,2,D045_O010_S01,804168889168395382,-8384829400067607350,D045_O010_S01_E02
D045,O010,2,646,3.630358007,78,0.42428609,0.04657399,0.47291634,6,42.11936173,7623,D045_O010,2,1,D045_O010_S02,-5461627227127553114,8251300770682872478,D045_O010_S02_E01
D045,O010,2,646,3.630358007,78,0.42428609,0.04657399,0.47291634,6,42.11936173,7624,D045_O010,2,2,D045_O010_S02,-5461627227127553114,-7711902768448945961,D045_O010_S02_E02
D045,O053,2,646,3.630358007,251,0.008437374,0.219704544,0.077608614,11,28.50121375,7625,D045_O053,1,1,D045_O053_S01,-5178031098276295443,2037252693709808757,D045_O053_S01_E01
D045,O053,2,646,3.630358007,251,0.008437374,0.219704544,0.077608614,11,28.50121375,7626,D045_O053,1,2,D045_O053_S01,-5178031098276295443,-6515190280304212248,D045_O053_S01_E02
D045,O053,2,646,3.630358007,251,0.008437374,0.219704544,0.077608614,11,28.50121375,7627,D045_O053,2,1,D045_O053_S02,5226095602839853458,-7253750193100649774,D045_O053_S02_E01
D045,O053,2,646,3.630358007,251,0.008437374,0.219704544,0.077608614,11,28.50121375,7628,D045_O053,2,2,D045_O053_S02,5226095602839853458,-2261114798672924739,D045_O053_S02_E02
D045,O032,2,646,3.630358007,449,0.47407037,0.293964396,0.333868972,86,0.300780128,7629,D045_O032,1,1,D045_O032_S01,-598267650758895346,-4986254388512933507,D045_O032_S01_E01
D045,O032,2,646,3.630358007,449,0.47407037,0.293964396,0.333868972,86,0.300780128,7630,D045_O032,1,2,D045_O032_S01,-598267650758895346,-8755495261033782278,D045_O032_S01_E02
D045,O032,2,646,3.630358007,449,0.47407037,0.293964396,0.333868972,86,0.300780128,7631,D045_O032,2,1,D045_O032_S02,-2774054835856830041,8306518626435502802,D045_O032_S02_E01
D045,O032,2,646,3.630358007,449,0.47407037,0.293964396,0.333868972,86,0.300780128,7632,D045_O032,2,2,D045_O032_S02,-2774054835856830041,-8020760782174088228,D045_O032_S02_E02
D045,O083,2,646,3.630358007,89,0.002629244,0.11891721,0.012340148,13,12.74243526,7633,D045_O083,1,1,D045_O083_S01,2620946354599894736,-2652296717169875455,D045_O083_S01_E01
D045,O083,2,646,3.630358007,89,0.002629244,0.11891721,0.012340148,13,12.74243526,7634,D045_O083,1,2,D045_O083_S01,2620946354599894736,7390024477888271616,D045_O083_S01_E02
D045,O083,2,646,3.630358007,89,0.002629244,0.11891721,0.012340148,13,12.74243526,7635,D045_O083,2,1,D045_O083_S02,-1529285769687085003,1491744297989094121,D045_O083_S02_E01
D045,O083,2,646,3.630358007,89,0.002629244,0.11891721,0.012340148,13,12.74243526,7636,D045_O083,2,2,D045_O083_S02,-1529285769687085003,3707795949662627491,D045_O083_S02_E02
D045,O050,2,646,3.630358007,322,0.206052109,0.123509785,0.230258857,78,3.759828934,7637,D045_O050,1,1,D045_O050_S01,-7915667564535563453,5098547632700307523,D045_O050_S01_E01
D045,O050,2,646,3.630358007,322,0.206052109,0.123509785,0.230258857,78,3.759828934,7638,D045_O050,1,2,D045_O050_S01,-7915667564535563453,-2750245017953316010,D045_O050_S01_E02
D045,O050,2,646,3.630358007,322,0.206052109,0.123509785,0.230258857,78,3.759828934,7639,D045_O050,2,1,D045_O050_S02,6586645458750674357,-5893817483919792709,D045_O050_S02_E01
D045,O050,2,646,3.630358007,322,0.206052109,0.123509785,0.230258857,78,3.759828934,7640,D045_O050,2,2,D045_O050_S02,6586645458750674357,-3597782163896363661,D045_O050_S02_E02
D045,O084,2,646,3.630358007,797,0.372992677,0.000386491,0.00152113,169,183.7215225,7641,D045_O084,1,1,D045_O084_S01,-8090605467354903974,-1903733889298874942,D045_O084_S01_E01
