design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,relative_transaction_load,number_of_attackers
D025,O056,6,105,0.353875492,345,0.064149611,0.031223606,0.23904777,0.691855779,21
D025,O057,6,105,0.353875492,100,0.400541493,0.216556949,0.487740957,1.038462113,22
D025,O058,6,105,0.353875492,22,0.090722232,0.036785238,0.101049312,0.663001423,4
D025,O059,6,105,0.353875492,486,0.079431167,0.248195591,0.397292534,0.804788767,76
D025,O060,6,105,0.353875492,273,0.451061182,0.170720182,0.061912147,0.815113055,50
D025,O061,6,105,0.353875492,27,0.381805437,0.01616482,0.491613692,0.675221612,4
D025,O062,6,105,0.353875492,442,0.418928223,0.359834489,0.417321395,0.554105019,34
D025,O063,6,105,0.353875492,159,0.167777479,0.069957712,0.130372357,0.943907134,38
D025,O064,6,105,0.353875492,358,0.061032209,0.305917985,0.455729849,0.927346891,71
D025,O065,6,105,0.353875492,56,0.248866638,0.340199764,0.379559452,0.583546864,5
D025,O066,6,105,0.353875492,149,0.351209323,0.192455527,0.149427886,0.883050134,9
D025,O067,6,105,0.353875492,60,0.359928689,0.02076874,0.174232425,0.648987034,6
D025,O068,6,105,0.353875492,871,0.148525779,0.2389906,0.43126666,0.56330551,22
D025,O069,6,105,0.353875492,600,0.193256125,0.259153683,0.18565311,0.968309469,107
D025,O070,6,105,0.353875492,139,0.286307662,0.0275532,0.151186277,0.734969069,9
D025,O071,6,105,0.353875492,830,0.025772238,0.059916076,0.006124037,0.854259133,1
D025,O072,6,105,0.353875492,41,0.447028226,0.353970092,0.321029628,0.606201119,5
D025,O073,6,105,0.353875492,22,0.099783277,0.097826372,0.112559894,0.548583884,3
D025,O074,6,105,0.353875492,36,0.042568944,0.004280635,0.087293441,0.86728622,3
D025,O075,6,105,0.353875492,31,0.495260113,0.154710174,0.269857669,0.722353565,5
D025,O076,6,105,0.353875492,202,0.209924614,0.319442165,0.171734319,0.667816616,34
D025,O077,6,105,0.353875492,648,0.325153788,0.303515085,0.316930252,0.613107267,97
D025,O078,6,105,0.353875492,379,0.223960723,0.064878079,0.224272393,0.840645589,80
D025,O079,6,105,0.353875492,65,0.075519811,0.282963886,0.299403793,0.51375586,9
D025,O080,6,105,0.353875492,206,0.124478381,0.390952102,0.159201992,0.812430792,3
D025,O081,6,105,0.353875492,229,0.311863322,0.040757227,0.190953924,0.52059127,6
D025,O082,6,105,0.353875492,630,0.267185735,0.363424574,0.305398084,0.528725737,144
D025,O083,6,105,0.353875492,89,0.002629244,0.11891721,0.012340148,0.799263288,13
D025,O084,6,105,0.353875492,797,0.372992677,0.000386491,0.00152113,0.993396916,169
D025,O085,6,105,0.353875492,66,0.183976656,0.236269207,0.120756181,0.591017322,11
D025,O086,6,105,0.353875492,135,0.469888219,0.056365997,0.043821459,0.952586866,28
D025,O087,6,105,0.353875492,23,0.111840401,0.071296914,0.089679808,0.791166307,2
D025,O088,6,105,0.353875492,74,0.028069089,0.054085246,0.202673962,0.619616712,14
D025,O089,6,105,0.353875492,55,0.492105028,0.101006081,0.474810428,0.657444473,6
D025,O090,6,105,0.353875492,285,0.03434851,0.377557012,0.057284121,0.757204241,14
D025,O091,6,105,0.353875492,85,0.181583703,0.224320695,0.138841885,0.830164928,8
D025,O092,6,105,0.353875492,303,0.442706311,0.172267227,0.436491903,0.897895329,53
D025,O093,6,105,0.353875492,25,0.276275035,0.078153424,0.291384582,0.958605081,1
D025,O094,6,105,0.353875492,888,0.302089761,0.091469055,0.358945917,0.915650339,193
D025,O095,6,105,0.353875492,29,0.365502327,0.314203797,0.177999519,0.631365154,3
D025,O096,6,105,0.353875492,91,0.16170145,0.264353919,0.069555674,0.545005585,20
D026,O001,7,296,0.346738461,184,0.252173292,0.345006223,0.414518539,1.008029851,43
D026,O002,7,296,0.346738461,71,0.386957289,0.33590604,0.423756547,1.030814136,16
D026,O003,7,296,0.346738461,43,0.48531049,0.109844006,0.373132887,0.562934186,5
D026,O004,7,296,0.346738461,544,0.015441285,0.39993713,0.047767101,0.621494583,12
D026,O005,7,296,0.346738461,472,0.458927508,0.08115278,0.018055532,0.751825682,8
D026,O006,7,296,0.346738461,26,0.466438896,0.19990199,0.36047691,0.537345538,5
D026,O007,7,296,0.346738461,20,0.141130372,0.138764594,0.166622366,0.974703346,2
D026,O008,7,296,0.346738461,217,0.118365868,0.010264005,0.438577644,0.70421183,4
D026,O009,7,296,0.346738461,39,0.272204984,0.243100415,0.446678,0.893215891,1
D026,O010,7,296,0.346738461,78,0.42428609,0.04657399,0.47291634,0.886241643,6
D026,O011,7,296,0.346738461,163,0.257766277,0.230369452,0.067376828,1.041013094,24
D026,O012,7,296,0.346738461,121,0.018977159,0.042108472,0.106166432,0.634587855,7
D026,O013,7,296,0.346738461,38,0.13035544,0.200717694,0.465695355,0.90739434,4
D026,O014,7,296,0.346738461,505,0.055050564,0.385744929,0.323573274,0.956197221,126
D026,O015,7,296,0.346738461,369,0.403527677,0.186961283,0.029180542,1.016098144,88
D026,O016,7,296,0.346738461,990,0.188337728,0.211915952,0.403770273,0.683522338,99
D026,O017,7,296,0.346738461,47,0.235947901,0.205558573,0.450421949,0.98550411,1
D026,O018,7,296,0.346738461,128,0.201594351,0.132120615,0.2466657,1.015365814,15
D026,O019,7,296,0.346738461,24,0.431629638,0.254066717,0.253740338,0.934568431,1
D026,O020,7,296,0.346738461,113,0.348269976,0.095285863,0.409466489,0.990902637,28
D026,O021,7,296,0.346738461,35,0.407381528,0.191612689,0.078494355,0.726366674,4
D026,O022,7,296,0.346738461,193,0.265083523,0.114415056,0.48366938,0.770574624,6
D026,O023,7,296,0.346738461,410,0.214451437,0.12789836,0.094002538,0.876090399,34
D026,O024,7,296,0.346738461,109,0.107543079,0.370185632,0.33107989,0.763088384,2
D026,O025,7,296,0.346738461,53,0.129725034,0.023513439,0.022926164,0.647079336,9
D026,O026,7,296,0.346738461,104,0.335746812,0.309055962,0.214783733,0.866605062,9
D026,O027,7,296,0.346738461,120,0.173792118,0.275390581,0.115990185,0.594400816,1
D026,O028,7,296,0.346738461,315,0.161028291,0.149607497,0.243736481,0.836522744,76
D026,O029,7,296,0.346738461,744,0.31398409,0.144642217,0.380464816,1.001095973,47
D026,O030,7,296,0.346738461,96,0.291312931,0.178362873,0.260288981,0.712485371,21
D026,O031,7,296,0.346738461,61,0.375724597,0.298965989,0.344989603,1.023539068,2
D026,O032,7,296,0.346738461,449,0.47407037,0.293964396,0.333868972,0.526716923,86
D026,O033,7,296,0.346738461,28,0.356894295,0.285864598,0.280390934,0.572892371,5
D026,O034,7,296,0.346738461,172,0.339323194,0.106162856,0.193996227,0.976195745,28
D026,O035,7,296,0.346738461,173,0.041159595,0.256897351,0.341435098,0.936656262,22
D026,O036,7,296,0.346738461,83,0.318040863,0.288671609,0.125731933,0.510862581,11
D026,O037,7,296,0.346738461,232,0.083660283,0.374766445,0.463420281,0.901833982,16
D026,O038,7,296,0.346738461,765,0.137328547,0.153890662,0.395745604,0.824092212,73
D026,O039,7,296,0.346738461,48,0.232718262,0.17994217,0.033136716,0.784320075,1
D026,O040,7,296,0.346738461,585,0.392959459,0.39457393,0.498815231,0.847757244,30
D026,O041,7,296,0.346738461,49,0.297735298,0.268205888,0.212580592,0.765018393,7
D026,O042,7,296,0.346738461,533,0.049123846,0.273615249,0.271891148,0.775509181,28
D026,O043,7,296,0.346738461,936,0.154267686,0.332919895,0.389161836,0.694797352,211
D026,O044,7,296,0.346738461,721,0.432376139,0.324925408,0.144007894,0.742867678,148
D026,O045,7,296,0.346738461,692,0.331104768,0.086465045,0.220042135,0.679206917,59
D026,O046,7,296,0.346738461,402,0.241792287,0.134055119,0.264545347,1.045585484,81
D026,O047,7,296,0.346738461,32,0.457593053,0.357426009,0.365235909,0.729886159,4
D026,O048,7,296,0.346738461,45,0.221925977,0.348159922,0.204633474,0.792986797,8
D026,O049,7,296,0.346738461,33,0.068127718,0.327197905,0.351458552,0.638016666,6
D026,O050,7,296,0.346738461,322,0.206052109,0.123509785,0.230258857,0.710466564,78
D026,O051,7,296,0.346738461,264,0.415458501,0.161179135,0.311726789,0.922834621,12
D026,O052,7,296,0.346738461,249,0.293109713,0.381495942,0.29384703,0.500330142,30
D026,O053,7,296,0.346738461,251,0.008437374,0.219704544,0.077608614,0.857828126,11
D026,O054,7,296,0.346738461,70,0.483939677,0.225369653,0.039302168,0.574845385,11
D026,O055,7,296,0.346738461,143,0.09821222,0.163666817,0.285033773,0.601558378,17
D026,O056,7,296,0.346738461,345,0.064149611,0.031223606,0.23904777,0.691855779,21
D026,O057,7,296,0.346738461,100,0.400541493,0.216556949,0.487740957,1.038462113,22
D026,O058,7,296,0.346738461,22,0.090722232,0.036785238,0.101049312,0.663001423,4
D026,O059,7,296,0.346738461,486,0.079431167,0.248195591,0.397292534,0.804788767,76
D026,O060,7,296,0.346738461,273,0.451061182,0.170720182,0.061912147,0.815113055,50
D026,O061,7,296,0.346738461,27,0.381805437,0.01616482,0.491613692,0.675221612,4
D026,O062,7,296,0.346738461,442,0.418928223,0.359834489,0.417321395,0.554105019,34
D026,O063,7,296,0.346738461,159,0.167777479,0.069957712,0.130372357,0.943907134,38
D026,O064,7,296,0.346738461,358,0.061032209,0.305917985,0.455729849,0.927346891,71
D026,O065,7,296,0.346738461,56,0.248866638,0.340199764,0.379559452,0.583546864,5
D026,O066,7,296,0.346738461,149,0.351209323,0.192455527,0.149427886,0.883050134,9
D026,O067,7,296,0.346738461,60,0.359928689,0.02076874,0.174232425,0.648987034,6
D026,O068,7,296,0.346738461,871,0.148525779,0.2389906,0.43126666,0.56330551,22
D026,O069,7,296,0.346738461,600,0.193256125,0.259153683,0.18565311,0.968309469,107
D026,O070,7,296,0.346738461,139,0.286307662,0.0275532,0.151186277,0.734969069,9
D026,O071,7,296,0.346738461,830,0.025772238,0.059916076,0.006124037,0.854259133,1
D026,O072,7,296,0.346738461,41,0.447028226,0.353970092,0.321029628,0.606201119,5
D026,O073,7,296,0.346738461,22,0.099783277,0.097826372,0.112559894,0.548583884,3
D026,O074,7,296,0.346738461,36,0.042568944,0.004280635,0.087293441,0.86728622,3
D026,O075,7,296,0.346738461,31,0.495260113,0.154710174,0.269857669,0.722353565,5
D026,O076,7,296,0.346738461,202,0.209924614,0.319442165,0.171734319,0.667816616,34
D026,O077,7,296,0.346738461,648,0.325153788,0.303515085,0.316930252,0.613107267,97
D026,O078,7,296,0.346738461,379,0.223960723,0.064878079,0.224272393,0.840645589,80
D026,O079,7,296,0.346738461,65,0.075519811,0.282963886,0.299403793,0.51375586,9
D026,O080,7,296,0.346738461,206,0.124478381,0.390952102,0.159201992,0.812430792,3
D026,O081,7,296,0.346738461,229,0.311863322,0.040757227,0.190953924,0.52059127,6
D026,O082,7,296,0.346738461,630,0.267185735,0.363424574,0.305398084,0.528725737,144
D026,O083,7,296,0.346738461,89,0.002629244,0.11891721,0.012340148,0.799263288,13
D026,O084,7,296,0.346738461,797,0.372992677,0.000386491,0.00152113,0.993396916,169
D026,O085,7,296,0.346738461,66,0.183976656,0.236269207,0.120756181,0.591017322,11
D026,O086,7,296,0.346738461,135,0.469888219,0.056365997,0.043821459,0.952586866,28
D026,O087,7,296,0.346738461,23,0.111840401,0.071296914,0.089679808,0.791166307,2
D026,O088,7,296,0.346738461,74,0.028069089,0.054085246,0.202673962,0.619616712,14
D026,O089,7,296,0.346738461,55,0.492105028,0.101006081,0.474810428,0.657444473,6
D026,O090,7,296,0.346738461,285,0.03434851,0.377557012,0.057284121,0.757204241,14
D026,O091,7,296,0.346738461,85,0.181583703,0.224320695,0.138841885,0.830164928,8
D026,O092,7,296,0.346738461,303,0.442706311,0.172267227,0.436491903,0.897895329,53
D026,O093,7,296,0.346738461,25,0.276275035,0.078153424,0.291384582,0.958605081,1
D026,O094,7,296,0.346738461,888,0.302089761,0.091469055,0.358945917,0.915650339,193
D026,O095,7,296,0.346738461,29,0.365502327,0.314203797,0.177999519,0.631365154,3
D026,O096,7,296,0.346738461,91,0.16170145,0.264353919,0.069555674,0.545005585,20
D027,O001,3,76,2.340604359,184,0.252173292,0.345006223,0.414518539,1.008029851,43
D027,O002,3,76,2.340604359,71,0.386957289,0.33590604,0.423756547,1.030814136,16
D027,O003,3,76,2.340604359,43,0.48531049,0.109844006,0.373132887,0.562934186,5
D027,O004,3,76,2.340604359,544,0.015441285,0.39993713,0.047767101,0.621494583,12
D027,O005,3,76,2.340604359,472,0.458927508,0.08115278,0.018055532,0.751825682,8
D027,O006,3,76,2.340604359,26,0.466438896,0.19990199,0.36047691,0.537345538,5
D027,O007,3,76,2.340604359,20,0.141130372,0.138764594,0.166622366,0.974703346,2
D027,O008,3,76,2.340604359,217,0.118365868,0.010264005,0.438577644,0.70421183,4
D027,O009,3,76,2.340604359,39,0.272204984,0.243100415,0.446678,0.893215891,1
D027,O010,3,76,2.340604359,78,0.42428609,0.04657399,0.47291634,0.886241643,6
D027,O011,3,76,2.340604359,163,0.257766277,0.230369452,0.067376828,1.041013094,24
D027,O012,3,76,2.340604359,121,0.018977159,0.042108472,0.106166432,0.634587855,7
D027,O013,3,76,2.340604359,38,0.13035544,0.200717694,0.465695355,0.90739434,4
D027,O014,3,76,2.340604359,505,0.055050564,0.385744929,0.323573274,0.956197221,126
D027,O015,3,76,2.340604359,369,0.403527677,0.186961283,0.029180542,1.016098144,88
D027,O016,3,76,2.340604359,990,0.188337728,0.211915952,0.403770273,0.683522338,99
D027,O017,3,76,2.340604359,47,0.235947901,0.205558573,0.450421949,0.98550411,1
D027,O018,3,76,2.340604359,128,0.201594351,0.132120615,0.2466657,1.015365814,15
D027,O019,3,76,2.340604359,24,0.431629638,0.254066717,0.253740338,0.934568431,1
D027,O020,3,76,2.340604359,113,0.348269976,0.095285863,0.409466489,0.990902637,28
D027,O021,3,76,2.340604359,35,0.407381528,0.191612689,0.078494355,0.726366674,4
D027,O022,3,76,2.340604359,193,0.265083523,0.114415056,0.48366938,0.770574624,6
D027,O023,3,76,2.340604359,410,0.214451437,0.12789836,0.094002538,0.876090399,34
D027,O024,3,76,2.340604359,109,0.107543079,0.370185632,0.33107989,0.763088384,2
D027,O025,3,76,2.340604359,53,0.129725034,0.023513439,0.022926164,0.647079336,9
D027,O026,3,76,2.340604359,104,0.335746812,0.309055962,0.214783733,0.866605062,9
D027,O027,3,76,2.340604359,120,0.173792118,0.275390581,0.115990185,0.594400816,1
D027,O028,3,76,2.340604359,315,0.161028291,0.149607497,0.243736481,0.836522744,76
D027,O029,3,76,2.340604359,744,0.31398409,0.144642217,0.380464816,1.001095973,47
D027,O030,3,76,2.340604359,96,0.291312931,0.178362873,0.260288981,0.712485371,21
D027,O031,3,76,2.340604359,61,0.375724597,0.298965989,0.344989603,1.023539068,2
D027,O032,3,76,2.340604359,449,0.47407037,0.293964396,0.333868972,0.526716923,86
D027,O033,3,76,2.340604359,28,0.356894295,0.285864598,0.280390934,0.572892371,5
D027,O034,3,76,2.340604359,172,0.339323194,0.106162856,0.193996227,0.976195745,28
D027,O035,3,76,2.340604359,173,0.041159595,0.256897351,0.341435098,0.936656262,22
D027,O036,3,76,2.340604359,83,0.318040863,0.288671609,0.125731933,0.510862581,11
D027,O037,3,76,2.340604359,232,0.083660283,0.374766445,0.463420281,0.901833982,16
D027,O038,3,76,2.340604359,765,0.137328547,0.153890662,0.395745604,0.824092212,73
D027,O039,3,76,2.340604359,48,0.232718262,0.17994217,0.033136716,0.784320075,1
D027,O040,3,76,2.340604359,585,0.392959459,0.39457393,0.498815231,0.847757244,30
D027,O041,3,76,2.340604359,49,0.297735298,0.268205888,0.212580592,0.765018393,7
D027,O042,3,76,2.340604359,533,0.049123846,0.273615249,0.271891148,0.775509181,28
D027,O043,3,76,2.340604359,936,0.154267686,0.332919895,0.389161836,0.694797352,211
D027,O044,3,76,2.340604359,721,0.432376139,0.324925408,0.144007894,0.742867678,148
D027,O045,3,76,2.340604359,692,0.331104768,0.086465045,0.220042135,0.679206917,59
D027,O046,3,76,2.340604359,402,0.241792287,0.134055119,0.264545347,1.045585484,81
D027,O047,3,76,2.340604359,32,0.457593053,0.357426009,0.365235909,0.729886159,4
D027,O048,3,76,2.340604359,45,0.221925977,0.348159922,0.204633474,0.792986797,8
D027,O049,3,76,2.340604359,33,0.068127718,0.327197905,0.351458552,0.638016666,6
D027,O050,3,76,2.340604359,322,0.206052109,0.123509785,0.230258857,0.710466564,78
D027,O051,3,76,2.340604359,264,0.415458501,0.161179135,0.311726789,0.922834621,12
D027,O052,3,76,2.340604359,249,0.293109713,0.381495942,0.29384703,0.500330142,30
D027,O053,3,76,2.340604359,251,0.008437374,0.219704544,0.077608614,0.857828126,11
D027,O054,3,76,2.340604359,70,0.483939677,0.225369653,0.039302168,0.574845385,11
D027,O055,3,76,2.340604359,143,0.09821222,0.163666817,0.285033773,0.601558378,17
D027,O056,3,76,2.340604359,345,0.064149611,0.031223606,0.23904777,0.691855779,21
D027,O057,3,76,2.340604359,100,0.400541493,0.216556949,0.487740957,1.038462113,22
D027,O058,3,76,2.340604359,22,0.090722232,0.036785238,0.101049312,0.663001423,4
D027,O059,3,76,2.340604359,486,0.079431167,0.248195591,0.397292534,0.804788767,76
D027,O060,3,76,2.340604359,273,0.451061182,0.170720182,0.061912147,0.815113055,50
D027,O061,3,76,2.340604359,27,0.381805437,0.01616482,0.491613692,0.675221612,4
D027,O062,3,76,2.340604359,442,0.418928223,0.359834489,0.417321395,0.554105019,34
D027,O063,3,76,2.340604359,159,0.167777479,0.069957712,0.130372357,0.943907134,38
D027,O064,3,76,2.340604359,358,0.061032209,0.305917985,0.455729849,0.927346891,71
D027,O065,3,76,2.340604359,56,0.248866638,0.340199764,0.379559452,0.583546864,5
D027,O066,3,76,2.340604359,149,0.351209323,0.192455527,0.149427886,0.883050134,9
D027,O067,3,76,2.340604359,60,0.359928689,0.02076874,0.174232425,0.648987034,6
D027,O068,3,76,2.340604359,871,0.148525779,0.2389906,0.43126666,0.56330551,22
D027,O069,3,76,2.340604359,600,0.193256125,0.259153683,0.18565311,0.968309469,107
D027,O070,3,76,2.340604359,139,0.286307662,0.0275532,0.151186277,0.734969069,9
D027,O071,3,76,2.340604359,830,0.025772238,0.059916076,0.006124037,0.854259133,1
D027,O072,3,76,2.340604359,41,0.447028226,0.353970092,0.321029628,0.606201119,5
D027,O073,3,76,2.340604359,22,0.099783277,0.097826372,0.112559894,0.548583884,3
D027,O074,3,76,2.340604359,36,0.042568944,0.004280635,0.087293441,0.86728622,3
D027,O075,3,76,2.340604359,31,0.495260113,0.154710174,0.269857669,0.722353565,5
D027,O076,3,76,2.340604359,202,0.209924614,0.319442165,0.171734319,0.667816616,34
D027,O077,3,76,2.340604359,648,0.325153788,0.303515085,0.316930252,0.613107267,97
D027,O078,3,76,2.340604359,379,0.223960723,0.064878079,0.224272393,0.840645589,80
D027,O079,3,76,2.340604359,65,0.075519811,0.282963886,0.299403793,0.51375586,9
D027,O080,3,76,2.340604359,206,0.124478381,0.390952102,0.159201992,0.812430792,3
D027,O081,3,76,2.340604359,229,0.311863322,0.040757227,0.190953924,0.52059127,6
D027,O082,3,76,2.340604359,630,0.267185735,0.363424574,0.305398084,0.528725737,144
D027,O083,3,76,2.340604359,89,0.002629244,0.11891721,0.012340148,0.799263288,13
D027,O084,3,76,2.340604359,797,0.372992677,0.000386491,0.00152113,0.993396916,169
D027,O085,3,76,2.340604359,66,0.183976656,0.236269207,0.120756181,0.591017322,11
D027,O086,3,76,2.340604359,135,0.469888219,0.056365997,0.043821459,0.952586866,28
D027,O087,3,76,2.340604359,23,0.111840401,0.071296914,0.089679808,0.791166307,2
D027,O088,3,76,2.340604359,74,0.028069089,0.054085246,0.202673962,0.619616712,14
D027,O089,3,76,2.340604359,55,0.492105028,0.101006081,0.474810428,0.657444473,6
D027,O090,3,76,2.340604359,285,0.03434851,0.377557012,0.057284121,0.757204241,14
D027,O091,3,76,2.340604359,85,0.181583703,0.224320695,0.138841885,0.830164928,8
D027,O092,3,76,2.340604359,303,0.442706311,0.172267227,0.436491903,0.897895329,53
D027,O093,3,76,2.340604359,25,0.276275035,0.078153424,0.291384582,0.958605081,1
D027,O094,3,76,2.340604359,888,0.302089761,0.091469055,0.358945917,0.915650339,193
D027,O095,3,76,2.340604359,29,0.365502327,0.314203797,0.177999519,0.631365154,3
D027,O096,3,76,2.340604359,91,0.16170145,0.264353919,0.069555674,0.545005585,20
D028,O001,8,95,2.954209362,184,0.252173292,0.345006223,0.414518539,1.008029851,43
D028,O002,8,95,2.954209362,71,0.386957289,0.33590604,0.423756547,1.030814136,16
D028,O003,8,95,2.954209362,43,0.48531049,0.109844006,0.373132887,0.562934186,5
D028,O004,8,95,2.954209362,544,0.015441285,0.39993713,0.047767101,0.621494583,12
D028,O005,8,95,2.954209362,472,0.458927508,0.08115278,0.018055532,0.751825682,8
D028,O006,8,95,2.954209362,26,0.466438896,0.19990199,0.36047691,0.537345538,5
D028,O007,8,95,2.954209362,20,0.141130372,0.138764594,0.166622366,0.974703346,2
D028,O008,8,95,2.954209362,217,0.118365868,0.010264005,0.438577644,0.70421183,4
D028,O009,8,95,2.954209362,39,0.272204984,0.243100415,0.446678,0.893215891,1
D028,O010,8,95,2.954209362,78,0.42428609,0.04657399,0.47291634,0.886241643,6
D028,O011,8,95,2.954209362,163,0.257766277,0.230369452,0.067376828,1.041013094,24
D028,O012,8,95,2.954209362,121,0.018977159,0.042108472,0.106166432,0.634587855,7
D028,O013,8,95,2.954209362,38,0.13035544,0.200717694,0.465695355,0.90739434,4
D028,O014,8,95,2.954209362,505,0.055050564,0.385744929,0.323573274,0.956197221,126
D028,O015,8,95,2.954209362,369,0.403527677,0.186961283,0.029180542,1.016098144,88
D028,O016,8,95,2.954209362,990,0.188337728,0.211915952,0.403770273,0.683522338,99
D028,O017,8,95,2.954209362,47,0.235947901,0.205558573,0.450421949,0.98550411,1
D028,O018,8,95,2.954209362,128,0.201594351,0.132120615,0.2466657,1.015365814,15
D028,O019,8,95,2.954209362,24,0.431629638,0.254066717,0.253740338,0.934568431,1
D028,O020,8,95,2.954209362,113,0.348269976,0.095285863,0.409466489,0.990902637,28
D028,O021,8,95,2.954209362,35,0.407381528,0.191612689,0.078494355,0.726366674,4
D028,O022,8,95,2.954209362,193,0.265083523,0.114415056,0.48366938,0.770574624,6
D028,O023,8,95,2.954209362,410,0.214451437,0.12789836,0.094002538,0.876090399,34
D028,O024,8,95,2.954209362,109,0.107543079,0.370185632,0.33107989,0.763088384,2
D028,O025,8,95,2.954209362,53,0.129725034,0.023513439,0.022926164,0.647079336,9
D028,O026,8,95,2.954209362,104,0.335746812,0.309055962,0.214783733,0.866605062,9
D028,O027,8,95,2.954209362,120,0.173792118,0.275390581,0.115990185,0.594400816,1
D028,O028,8,95,2.954209362,315,0.161028291,0.149607497,0.243736481,0.836522744,76
D028,O029,8,95,2.954209362,744,0.31398409,0.144642217,0.380464816,1.001095973,47
D028,O030,8,95,2.954209362,96,0.291312931,0.178362873,0.260288981,0.712485371,21
D028,O031,8,95,2.954209362,61,0.375724597,0.298965989,0.344989603,1.023539068,2
D028,O032,8,95,2.954209362,449,0.47407037,0.293964396,0.333868972,0.526716923,86
D028,O033,8,95,2.954209362,28,0.356894295,0.285864598,0.280390934,0.572892371,5
D028,O034,8,95,2.954209362,172,0.339323194,0.106162856,0.193996227,0.976195745,28
D028,O035,8,95,2.954209362,173,0.041159595,0.256897351,0.341435098,0.936656262,22
D028,O036,8,95,2.954209362,83,0.318040863,0.288671609,0.125731933,0.510862581,11
D028,O037,8,95,2.954209362,232,0.083660283,0.374766445,0.463420281,0.901833982,16
D028,O038,8,95,2.954209362,765,0.137328547,0.153890662,0.395745604,0.824092212,73
D028,O039,8,95,2.954209362,48,0.232718262,0.17994217,0.033136716,0.784320075,1
D028,O040,8,95,2.954209362,585,0.392959459,0.39457393,0.498815231,0.847757244,30
D028,O041,8,95,2.954209362,49,0.297735298,0.268205888,0.212580592,0.765018393,7
D028,O042,8,95,2.954209362,533,0.049123846,0.273615249,0.271891148,0.775509181,28
D028,O043,8,95,2.954209362,936,0.154267686,0.332919895,0.389161836,0.694797352,211
D028,O044,8,95,2.954209362,721,0.432376139,0.324925408,0.144007894,0.742867678,148
D028,O045,8,95,2.954209362,692,0.331104768,0.086465045,0.220042135,0.679206917,59
D028,O046,8,95,2.954209362,402,0.241792287,0.134055119,0.264545347,1.045585484,81
D028,O047,8,95,2.954209362,32,0.457593053,0.357426009,0.365235909,0.729886159,4
D028,O048,8,95,2.954209362,45,0.221925977,0.348159922,0.204633474,0.792986797,8
D028,O049,8,95,2.954209362,33,0.068127718,0.327197905,0.351458552,0.638016666,6
D028,O050,8,95,2.954209362,322,0.206052109,0.123509785,0.230258857,0.710466564,78
D028,O051,8,95,2.954209362,264,0.415458501,0.161179135,0.311726789,0.922834621,12
D028,O052,8,95,2.954209362,249,0.293109713,0.381495942,0.29384703,0.500330142,30
D028,O053,8,95,2.954209362,251,0.008437374,0.219704544,0.077608614,0.857828126,11
D028,O054,8,95,2.954209362,70,0.483939677,0.225369653,0.039302168,0.574845385,11
D028,O055,8,95,2.954209362,143,0.09821222,0.163666817,0.285033773,0.601558378,17
D028,O056,8,95,2.954209362,345,0.064149611,0.031223606,0.23904777,0.691855779,21
D028,O057,8,95,2.954209362,100,0.400541493,0.216556949,0.487740957,1.038462113,22
D028,O058,8,95,2.954209362,22,0.090722232,0.036785238,0.101049312,0.663001423,4
D028,O059,8,95,2.954209362,486,0.079431167,0.248195591,0.397292534,0.804788767,76
D028,O060,8,95,2.954209362,273,0.451061182,0.170720182,0.061912147,0.815113055,50
D028,O061,8,95,2.954209362,27,0.381805437,0.01616482,0.491613692,0.675221612,4
D028,O062,8,95,2.954209362,442,0.418928223,0.359834489,0.417321395,0.554105019,34
D028,O063,8,95,2.954209362,159,0.167777479,0.069957712,0.130372357,0.943907134,38
D028,O064,8,95,2.954209362,358,0.061032209,0.305917985,0.455729849,0.927346891,71
D028,O065,8,95,2.954209362,56,0.248866638,0.340199764,0.379559452,0.583546864,5
D028,O066,8,95,2.954209362,149,0.351209323,0.192455527,0.149427886,0.883050134,9
D028,O067,8,95,2.954209362,60,0.359928689,0.02076874,0.174232425,0.648987034,6
D028,O068,8,95,2.954209362,871,0.148525779,0.2389906,0.43126666,0.56330551,22
D028,O069,8,95,2.954209362,600,0.193256125,0.259153683,0.18565311,0.968309469,107
D028,O070,8,95,2.954209362,139,0.286307662,0.0275532,0.151186277,0.734969069,9
D028,O071,8,95,2.954209362,830,0.025772238,0.059916076,0.006124037,0.854259133,1
D028,O072,8,95,2.954209362,41,0.447028226,0.353970092,0.321029628,0.606201119,5
D028,O073,8,95,2.954209362,22,0.099783277,0.097826372,0.112559894,0.548583884,3
D028,O074,8,95,2.954209362,36,0.042568944,0.004280635,0.087293441,0.86728622,3
D028,O075,8,95,2.954209362,31,0.495260113,0.154710174,0.269857669,0.722353565,5
D028,O076,8,95,2.954209362,202,0.209924614,0.319442165,0.171734319,0.667816616,34
D028,O077,8,95,2.954209362,648,0.325153788,0.303515085,0.316930252,0.613107267,97
D028,O078,8,95,2.954209362,379,0.223960723,0.064878079,0.224272393,0.840645589,80
D028,O079,8,95,2.954209362,65,0.075519811,0.282963886,0.299403793,0.51375586,9
D028,O080,8,95,2.954209362,206,0.124478381,0.390952102,0.159201992,0.812430792,3
D028,O081,8,95,2.954209362,229,0.311863322,0.040757227,0.190953924,0.52059127,6
D028,O082,8,95,2.954209362,630,0.267185735,0.363424574,0.305398084,0.528725737,144
D028,O083,8,95,2.954209362,89,0.002629244,0.11891721,0.012340148,0.799263288,13
